Process_ID,Arrival_Time,Burst_Time
7128,17390.6,4
7129,17391.09,2
7130,17395.01,15
7131,17399.14,22
7132,17401.74,6
7133,17414.07,5
7134,17414.11,8
7135,17415.08,11
7136,17419.74,4
7137,17420.49,2
7138,17426.47,4
7139,17428.22,3
7140,17430.71,144
7141,17431.93,19
7142,17434.17,2
7143,17435.04,39
7144,17436.38,3
7145,17438.86,4
7146,17440.6,34
7147,17442.0,3
7148,17444.26,14
7149,17449.64,8
7150,17450.31,8
7151,17450.86,21
7152,17457.42,13
7153,17460.02,7
7154,17461.1,8
7155,17463.06,85
7156,17466.5,14
7157,17467.56,13
7158,17467.6,61
7159,17469.67,7
7160,17479.86,11
7161,17480.01,16
7162,17484.65,16
7163,17485.77,12
7164,17486.94,5
7165,17486.98,129
7166,17487.71,2
7167,17489.12,53
7168,17492.65,4
7169,17493.98,30
7170,17494.54,44
7171,17494.96,67
7172,17502.4,1
7173,17502.59,72
7174,17504.41,51
7175,17509.57,2
7176,17509.61,20
7177,17510.33,86
7178,17510.8,2
7179,17512.13,10
7180,17521.25,2
7181,17521.37,52
7182,17525.34,11
7183,17526.75,16
7184,17532.41,45
7185,17533.09,7
7186,17538.85,2
7187,17539.82,108
7188,17543.59,15
7189,17545.66,10
7190,17548.02,6
7191,17551.28,107
7192,17552.03,2
7193,17552.73,8
7194,17555.6,31
7195,17556.38,2
7196,17558.65,40
7197,17559.51,14
7198,17560.26,12
7199,17561.15,20
7200,17564.19,92
7201,17567.06,19
7202,17567.8,2
7203,17568.23,34
7204,17575.17,9
7205,17579.55,18
7206,17579.98,41
7207,17580.03,3
7208,17582.83,14
7209,17582.94,40
7210,17585.93,9
7211,17586.57,7
7212,17587.03,4
7213,17590.3,4
7214,17592.4,24
7215,17593.24,99
7216,17593.73,5
7217,17593.94,3
7218,17595.9,16
7219,17597.06,15
7220,17599.67,2
7221,17608.14,60
7222,17609.04,49
7223,17609.12,39
7224,17610.07,2
7225,17610.33,15
7226,17610.66,30
7227,17611.54,5
7228,17614.67,12
7229,17617.04,19
7230,17618.19,38
7231,17620.43,24
7232,17620.74,4
7233,17626.04,168
7234,17627.73,27
7235,17632.88,2
7236,17639.34,69
7237,17642.52,68
7238,17644.49,64
7239,17646.51,3
7240,17649.36,37
7241,17649.65,20
7242,17650.09,16
7243,17651.41,19
7244,17652.62,23
7245,17655.0,26
7246,17656.97,41
7247,17659.61,9
7248,17659.75,7
7249,17661.44,26
7250,17669.73,5
7251,17677.06,100
7252,17678.97,2
7253,17683.2,13
7254,17684.98,14
7255,17690.81,7
7256,17693.15,84
7257,17707.3,26
7258,17707.8,2
7259,17713.46,5
7260,17723.47,58
7261,17726.75,34
7262,17728.71,50
7263,17731.46,5
7264,17736.18,18
7265,17736.62,2
7266,17740.71,19
7267,17743.36,35
7268,17743.5,30
7269,17744.0,23
7270,17747.72,21
7271,17749.01,15
7272,17757.28,18
7273,17757.89,41
7274,17774.41,17
7275,17774.97,1
7276,17776.84,9
7277,17777.5,52
7278,17778.52,4
7279,17779.02,40
7280,17786.53,45
7281,17788.71,40
7282,17794.55,20
7283,17796.2,5
7284,17799.5,66
7285,17801.59,4
7286,17803.92,37
7287,17805.6,43
7288,17807.41,30
7289,17811.79,6
7290,17816.11,34
7291,17818.72,13
7292,17820.42,37
7293,17822.14,3
7294,17823.13,39
7295,17823.21,7
7296,17830.29,5
7297,17835.42,265
7298,17835.43,66
7299,17836.04,2
7300,17836.47,12
7301,17838.94,9
7302,17840.01,11
7303,17842.22,12
7304,17843.6,22
7305,17846.01,6
7306,17847.27,7
7307,17853.94,4
7308,17859.35,56
7309,17860.13,30
7310,17862.28,3
7311,17864.25,31
7312,17865.2,6
7313,17869.01,11
7314,17871.74,4
7315,17874.61,171
7316,17874.82,6
7317,17879.59,26
7318,17879.79,66
7319,17886.13,7
7320,17887.77,60
7321,17891.15,6
7322,17897.35,1
7323,17905.14,6
7324,17905.8,9
7325,17906.68,1
7326,17907.85,4
7327,17910.27,13
7328,17914.48,83
7329,17914.56,215
7330,17914.7,92
7331,17915.44,87
7332,17921.66,61
7333,17923.39,104
7334,17925.32,8
7335,17927.14,7
7336,17933.13,7
7337,17933.75,19
7338,17934.04,7
7339,17938.0,66
7340,17940.37,4
7341,17940.91,35
7342,17943.42,41
7343,17944.81,7
7344,17946.57,15
7345,17946.73,114
7346,17947.34,8
7347,17949.21,79
7348,17951.29,3
7349,17956.13,9
7350,17959.36,13
7351,17961.35,25
7352,17967.32,23
7353,17968.67,3
7354,17970.1,2
7355,17970.29,10
7356,17972.51,3
7357,17973.64,15
7358,17981.42,58
7359,17983.61,27
7360,17984.01,104
7361,17984.4,7
7362,17987.41,85
7363,17991.81,59
7364,18000.36,8
7365,18001.81,8
7366,18004.71,5
7367,18010.62,19
7368,18010.65,1
7369,18011.66,7
7370,18015.91,31
7371,18016.49,2
7372,18016.81,8
7373,18018.6,54
7374,18018.68,4
7375,18018.96,42
7376,18019.03,101
7377,18021.16,11
7378,18021.51,13
7379,18023.75,43
7380,18028.58,7
7381,18034.5,9
7382,18037.92,9
7383,18040.43,90
7384,18043.15,70
7385,18044.14,14
7386,18044.18,42
7387,18047.18,50
7388,18059.93,7
7389,18062.84,5
7390,18063.78,1
7391,18064.56,1
7392,18067.07,3
7393,18071.26,3
7394,18074.01,32
7395,18076.78,7
7396,18079.21,18
7397,18079.45,20
7398,18080.18,39
7399,18081.93,11
7400,18084.17,13
7401,18086.11,10
7402,18088.16,47
7403,18088.89,69
7404,18090.74,2
7405,18090.76,67
7406,18093.47,82
7407,18093.65,69
7408,18098.61,6
7409,18099.45,6
7410,18100.55,2
7411,18103.42,46
7412,18103.58,59
7413,18109.28,10
7414,18109.84,8
7415,18109.94,1
7416,18110.95,32
7417,18118.85,11
7418,18119.29,16
7419,18122.6,4
7420,18129.07,27
7421,18129.53,6
7422,18133.5,46
7423,18135.93,3
7424,18136.03,36
7425,18136.49,18
7426,18137.24,5
7427,18142.45,142
7428,18142.54,8
7429,18143.68,2
7430,18144.0,46
7431,18149.11,9
7432,18149.33,6
7433,18151.91,2
7434,18152.47,6
7435,18157.98,8
7436,18161.61,13
7437,18164.98,16
7438,18167.87,66
7439,18169.78,13
7440,18171.38,3
7441,18172.25,12
7442,18179.18,15
7443,18179.63,23
7444,18185.48,76
7445,18185.74,18
7446,18186.84,12
7447,18194.55,5
7448,18194.57,13
7449,18195.45,70
7450,18203.99,40
7451,18204.17,56
7452,18204.41,19
7453,18205.6,10
7454,18208.31,15
7455,18211.35,9
7456,18214.19,41
7457,18219.69,15
7458,18224.71,6
7459,18226.15,72
7460,18229.29,44
7461,18235.88,65
7462,18236.19,105
7463,18237.05,58
7464,18240.36,35
7465,18241.2,41
7466,18241.26,1
7467,18245.15,14
7468,18249.21,37
7469,18251.92,55
7470,18253.39,1
7471,18254.42,7
7472,18258.89,19
7473,18259.17,9
7474,18261.02,237
7475,18261.63,5
7476,18263.76,8
7477,18265.87,51
7478,18266.24,14
7479,18268.37,7
7480,18268.59,36
7481,18270.17,8
7482,18270.37,9
7483,18271.0,75
7484,18271.08,59
7485,18275.26,131
7486,18283.17,184
7487,18286.61,38
7488,18288.63,16
7489,18291.02,13
7490,18291.7,1
7491,18292.09,113
7492,18298.29,4
7493,18299.82,3
7494,18305.69,58
7495,18307.79,73
7496,18308.53,12
7497,18310.41,8
7498,18311.3,7
7499,18316.24,7
7500,18316.9,7
7501,18317.92,62
7502,18319.01,90
7503,18319.21,14
7504,18325.3,15
7505,18328.58,11
7506,18331.07,75
7507,18332.46,9
7508,18333.73,13
7509,18333.95,9
7510,18334.76,1
7511,18335.39,22
7512,18339.42,8
7513,18341.08,3
7514,18342.06,56
7515,18343.38,11
7516,18344.01,73
7517,18346.4,7
7518,18349.4,11
7519,18353.44,15
7520,18361.4,17
7521,18363.67,16
7522,18366.44,10
7523,18369.74,4
7524,18370.14,2
7525,18371.9,51
7526,18374.26,7
7527,18378.12,16
7528,18380.51,4
7529,18383.49,63
7530,18386.0,1
7531,18388.22,7
7532,18397.15,7
7533,18401.62,4
7534,18402.3,18
7535,18402.31,4
7536,18403.25,27
7537,18406.84,34
7538,18407.75,40
7539,18408.38,38
7540,18420.38,21
7541,18420.38,35
7542,18423.54,4
7543,18424.63,2
7544,18425.93,6
7545,18426.2,3
7546,18430.11,7
7547,18432.2,4
7548,18433.4,26
7549,18433.66,142
7550,18435.24,281
7551,18438.61,11
7552,18439.0,74
7553,18441.43,56
7554,18442.63,36
7555,18442.99,59
7556,18444.09,90
7557,18444.17,80
7558,18446.44,7
7559,18455.35,8
7560,18459.35,25
7561,18461.21,54
7562,18463.58,3
7563,18466.84,13
7564,18469.56,13
7565,18470.17,113
7566,18477.84,5
7567,18478.05,1
7568,18478.69,61
7569,18480.45,11
7570,18488.87,11
7571,18489.37,2
7572,18490.39,153
7573,18492.47,14
7574,18493.7,13
7575,18497.18,81
7576,18497.67,42
7577,18498.53,15
7578,18499.91,11
7579,18501.61,51
7580,18502.74,18
7581,18503.45,10
7582,18506.88,10
7583,18507.2,35
7584,18508.32,2
7585,18509.56,4
7586,18511.3,17
7587,18513.74,13
7588,18515.72,3
7589,18517.2,4
7590,18522.57,76
7591,18524.63,15
7592,18528.88,58
7593,18531.18,38
7594,18533.16,25
7595,18533.32,12
7596,18535.58,18
7597,18539.33,100
7598,18542.56,172
7599,18544.29,14
7600,18545.57,8
7601,18546.79,7
7602,18550.87,36
7603,18552.87,83
7604,18553.66,4
7605,18556.96,24
7606,18562.85,10
7607,18563.41,30
7608,18563.45,33
7609,18566.75,89
7610,18567.49,73
7611,18568.96,31
7612,18571.95,34
7613,18574.46,9
7614,18577.65,5
7615,18580.32,5
7616,18581.57,4
7617,18582.39,12
7618,18584.93,4
7619,18587.01,50
7620,18587.54,7
7621,18591.5,4
7622,18592.48,4
7623,18592.5,2
7624,18596.72,84
7625,18597.83,11
7626,18598.52,7
7627,18601.71,3
7628,18603.45,75
7629,18604.53,11
7630,18606.15,21
7631,18609.93,78
7632,18614.94,3
7633,18620.21,5
7634,18630.23,22
7635,18631.42,3
7636,18641.26,63
7637,18644.3,13
7638,18647.09,13
7639,18647.95,3
7640,18649.54,7
7641,18650.24,3
7642,18650.89,5
7643,18651.09,51
7644,18652.35,81
7645,18654.26,12
7646,18654.75,8
7647,18655.63,7
7648,18655.69,56
7649,18656.09,9
7650,18669.82,43
7651,18672.11,10
7652,18674.44,4
7653,18675.88,7
7654,18678.84,77
7655,18684.51,5
7656,18684.79,4
7657,18685.17,1
7658,18686.55,8
7659,18696.66,8
7660,18696.92,23
7661,18697.88,12
7662,18699.12,50
7663,18699.29,26
7664,18699.94,5
7665,18702.35,7
7666,18704.7,31
7667,18706.07,20
7668,18707.06,34
7669,18708.67,2
7670,18708.73,25
7671,18709.85,60
7672,18710.24,12
7673,18712.48,60
7674,18712.88,72
7675,18717.94,5
7676,18719.81,1
7677,18724.56,10
7678,18726.88,171
7679,18728.51,9
7680,18728.71,43
7681,18731.06,7
7682,18734.02,36
7683,18734.49,4
7684,18736.46,44
7685,18739.23,13
7686,18740.86,51
7687,18742.92,2
7688,18747.48,135
7689,18747.99,29
7690,18753.85,63
7691,18759.23,188
7692,18760.48,53
7693,18762.06,9
7694,18765.84,1
7695,18767.9,48
7696,18771.03,8
7697,18774.96,99
7698,18776.93,7
7699,18778.26,6
7700,18781.57,29
7701,18787.92,4
7702,18788.34,2
7703,18791.27,8
7704,18793.67,9
7705,18795.69,8
7706,18797.99,5
7707,18800.7,54
7708,18804.5,56
7709,18811.05,7
7710,18811.34,54
7711,18812.88,49
7712,18814.03,30
7713,18814.31,3
7714,18815.08,18
7715,18817.72,14
7716,18820.28,14
7717,18821.07,33
7718,18821.5,12
7719,18825.31,3
7720,18825.62,11
7721,18830.18,4
7722,18832.86,96
7723,18833.19,5
7724,18834.43,49
7725,18834.62,10
7726,18836.09,3
7727,18836.21,20
7728,18837.36,4
7729,18840.5,3
7730,18842.57,1
7731,18850.09,11
7732,18861.53,8
7733,18863.18,179
7734,18865.21,37
7735,18867.72,9
7736,18869.44,11
7737,18870.99,4
7738,18872.52,40
7739,18872.56,48
7740,18876.88,2
7741,18877.7,13
7742,18877.98,59
7743,18885.92,28
7744,18899.09,107
7745,18899.99,62
7746,18904.5,19
7747,18905.03,5
7748,18911.31,8
7749,18911.52,7
7750,18913.01,14
7751,18922.07,49
7752,18923.95,25
7753,18925.76,40
7754,18928.87,7
7755,18931.99,8
7756,18934.09,3
7757,18936.96,8
7758,18937.78,32
7759,18939.55,13
7760,18939.87,16
7761,18942.11,64
7762,18945.83,13
7763,18946.66,67
7764,18947.78,41
7765,18947.94,27
7766,18951.92,9
7767,18954.49,9
7768,18954.79,10
7769,18955.99,5
7770,18964.96,23
7771,18968.29,12
7772,18970.21,10
7773,18971.06,2
7774,18972.05,2
7775,18972.75,81
7776,18973.67,8
7777,18974.19,11
7778,18980.87,12
7779,18981.32,8
7780,18983.7,2
7781,18985.34,2
7782,18986.97,9
7783,18989.65,32
7784,18991.15,4
7785,18992.16,31
7786,18992.22,18
7787,18994.98,5
7788,18995.1,16
7789,19005.91,4
7790,19007.06,5
7791,19010.41,12
7792,19011.75,17
7793,19012.06,19
7794,19014.43,3
7795,19014.75,64
7796,19018.95,26
7797,19020.02,2
7798,19020.95,60
7799,19021.0,4
7800,19025.23,114
7801,19028.31,35
7802,19028.82,81
7803,19037.75,79
7804,19037.78,67
7805,19038.87,5
7806,19040.96,54
7807,19042.36,34
7808,19044.86,5
7809,19045.55,67
7810,19047.12,5
7811,19048.36,10
7812,19048.42,57
7813,19049.91,2
7814,19053.61,15
7815,19062.5,20
7816,19065.57,6
7817,19066.41,11
7818,19066.85,39
7819,19067.02,12
7820,19067.35,20
7821,19068.94,91
7822,19069.59,9
7823,19073.84,77
7824,19075.25,25
7825,19075.55,28
7826,19076.04,13
7827,19077.15,2
7828,19077.66,12
7829,19077.69,1
7830,19078.36,3
7831,19078.5,22
7832,19081.64,40
7833,19086.57,6
7834,19087.66,18
7835,19088.76,65
7836,19100.88,12
7837,19103.26,3
7838,19117.44,47
7839,19119.44,31
7840,19121.42,27
7841,19128.56,36
7842,19128.97,29
7843,19132.9,8
7844,19134.2,1
7845,19134.31,88
7846,19136.47,3
7847,19137.15,7
7848,19138.51,1
7849,19139.37,46
7850,19142.03,113
7851,19142.55,1
7852,19144.42,61
7853,19148.21,33
7854,19151.17,103
7855,19158.26,3
7856,19161.11,9
7857,19161.39,7
7858,19162.61,17
7859,19162.76,79
7860,19162.81,6
7861,19164.42,6
7862,19165.82,73
7863,19167.98,2
7864,19168.03,6
7865,19170.38,4
7866,19174.52,2
7867,19175.3,52
7868,19177.99,74
7869,19179.14,4
7870,19179.27,10
7871,19180.53,64
7872,19182.35,11
7873,19184.47,71
7874,19186.04,18
7875,19194.38,9
7876,19195.54,14
7877,19197.95,1
7878,19198.87,21
7879,19200.18,17
7880,19200.94,31
7881,19204.52,31
7882,19205.67,7
7883,19211.08,30
7884,19218.04,18
7885,19218.24,7
7886,19219.35,6
7887,19221.29,10
7888,19222.57,63
7889,19223.97,35
7890,19227.28,55
7891,19229.22,55
7892,19229.73,2
7893,19231.17,6
7894,19231.57,115
7895,19234.79,70
7896,19236.42,30
7897,19237.93,10
7898,19238.01,13
7899,19238.89,138
7900,19241.32,9
7901,19244.89,15
7902,19249.2,17
7903,19251.79,4
7904,19254.94,11
7905,19260.16,3
7906,19266.83,2
7907,19268.99,11
7908,19280.7,3
7909,19285.04,3
7910,19290.26,12
7911,19292.13,5
7912,19292.29,76
7913,19293.91,15
7914,19301.78,27
7915,19304.72,45
7916,19308.41,89
7917,19313.04,7
7918,19315.5,32
7919,19318.51,77
7920,19326.02,4
7921,19327.58,17
7922,19330.29,15
7923,19332.27,45
7924,19332.43,16
7925,19337.08,15
7926,19337.45,10
7927,19337.53,10
7928,19340.61,10
7929,19340.96,77
7930,19342.35,59
7931,19343.68,3
7932,19349.24,6
7933,19354.32,31
7934,19357.07,72
7935,19359.69,60
7936,19360.89,94
7937,19361.04,24
7938,19362.62,19
7939,19365.48,1
7940,19366.17,27
7941,19367.33,26
7942,19368.42,55
7943,19370.4,35
7944,19377.93,50
7945,19378.74,3
7946,19378.85,8
7947,19380.04,29
7948,19380.98,9
7949,19382.33,50
7950,19382.55,23
7951,19382.67,18
7952,19382.92,8
7953,19384.3,56
7954,19388.53,63
7955,19393.67,18
7956,19394.17,20
7957,19397.07,7
7958,19400.29,54
7959,19402.0,1
7960,19403.76,2
7961,19404.9,11
7962,19410.26,61
7963,19410.91,5
7964,19411.84,13
7965,19415.08,41
7966,19416.25,45
7967,19419.45,17
7968,19422.15,2
7969,19425.46,6
7970,19425.92,85
7971,19426.88,137
7972,19426.91,4
7973,19427.86,74
7974,19431.15,96
7975,19435.33,12
7976,19436.78,17
7977,19447.06,21
7978,19447.93,59
7979,19450.89,6
7980,19452.07,10
7981,19454.77,79
7982,19455.05,39
7983,19455.15,4
7984,19455.45,3
7985,19455.62,33
7986,19461.75,11
7987,19462.9,25
7988,19463.59,75
7989,19465.73,24
7990,19469.28,9
7991,19472.06,88
7992,19474.5,6
7993,19486.06,13
7994,19489.26,16
7995,19491.26,4
7996,19491.77,85
7997,19491.91,30
7998,19492.9,12
7999,19495.28,3
8000,19498.06,116
8001,19502.52,5
8002,19504.19,58
8003,19507.5,12
8004,19508.15,73
8005,19508.68,123
8006,19509.64,69
8007,19509.92,3
8008,19510.37,17
8009,19510.77,14
8010,19511.88,1
8011,19511.93,5
8012,19514.62,4
8013,19514.88,3
8014,19515.47,54
8015,19515.94,8
8016,19517.5,4
8017,19521.95,92
8018,19522.86,4
8019,19524.17,4
8020,19531.18,42
8021,19533.17,12
8022,19534.98,18
8023,19535.21,3
8024,19536.55,63
8025,19539.03,74
8026,19541.81,92
8027,19542.21,39
8028,19545.39,6
8029,19553.01,5
8030,19554.62,6
8031,19559.48,4
8032,19568.63,51
8033,19573.04,13
8034,19574.59,30
8035,19579.09,37
8036,19586.99,54
8037,19587.39,13
8038,19587.91,21
8039,19588.38,6
8040,19591.04,16
8041,19592.79,6
8042,19593.64,30
8043,19594.77,46
8044,19595.37,97
8045,19602.19,37
8046,19605.14,4
8047,19608.92,30
8048,19609.84,29
8049,19612.12,17
8050,19613.86,74
8051,19614.99,15
8052,19623.04,2
8053,19626.69,36
8054,19628.65,23
8055,19631.02,22
8056,19634.67,6
8057,19636.43,10
8058,19640.2,71
8059,19648.03,28
8060,19653.52,28
8061,19657.22,3
8062,19658.97,9
8063,19659.39,2
8064,19659.67,109
8065,19660.64,2
8066,19665.22,2
8067,19667.83,84
8068,19675.14,22
8069,19675.72,141
8070,19678.34,15
8071,19678.49,1
8072,19682.08,72
8073,19683.94,31
8074,19691.79,67
8075,19692.42,27
8076,19694.73,46
8077,19695.91,92
8078,19695.93,5
8079,19699.93,9
8080,19702.16,7
8081,19702.3,5
8082,19704.71,16
8083,19706.39,47
8084,19710.83,8
8085,19713.91,7
8086,19714.13,66
8087,19716.4,3
8088,19717.65,75
8089,19719.93,2
8090,19720.29,20
8091,19727.35,13
8092,19727.37,14
8093,19728.52,3
8094,19732.28,185
8095,19733.67,14
8096,19734.06,3
8097,19735.06,22
8098,19736.55,42
8099,19736.98,34
8100,19737.14,12
8101,19742.26,35
8102,19744.97,4
8103,19746.55,25
8104,19750.65,49
8105,19753.05,40
8106,19757.21,3
8107,19759.31,5
8108,19760.0,3
8109,19761.82,43
8110,19763.24,18
8111,19769.13,27
8112,19769.89,34
8113,19772.23,15
8114,19783.92,22
8115,19789.26,57
8116,19790.81,131
8117,19791.32,91
8118,19792.83,31
8119,19798.18,50
8120,19800.78,24
8121,19802.6,10
8122,19803.77,30
8123,19807.07,138
8124,19810.74,2
8125,19812.73,29
8126,19814.05,7
8127,19816.02,86
8128,19821.95,46
8129,19826.26,23
8130,19827.52,3
8131,19828.18,4
8132,19829.19,6
8133,19830.73,46
8134,19836.55,56
8135,19837.2,51
8136,19839.99,2
8137,19840.1,6
8138,19841.1,20
8139,19844.22,23
8140,19849.84,7
8141,19850.71,14
8142,19858.96,13
8143,19860.69,2
8144,19863.52,95
8145,19865.08,97
8146,19865.21,6
8147,19870.55,7
8148,19872.23,100
8149,19873.35,137
8150,19880.16,14
8151,19883.95,29
8152,19885.12,9
8153,19885.49,9
8154,19889.03,11
8155,19891.67,2
8156,19892.67,7
8157,19893.04,31
8158,19896.07,66
8159,19899.02,3
8160,19899.97,6
8161,19900.93,33
8162,19905.35,9
8163,19908.93,70
8164,19911.69,29
8165,19915.14,38
8166,19915.81,5
8167,19916.95,12
8168,19923.44,80
8169,19923.59,3
8170,19925.57,23
8171,19925.84,21
8172,19928.34,18
8173,19932.83,80
8174,19933.41,7
8175,19935.73,113
8176,19938.06,5
8177,19939.77,43
8178,19940.39,13
8179,19942.73,27
8180,19944.4,37
8181,19952.42,35
8182,19953.02,59
8183,19962.3,63
8184,19963.21,8
8185,19966.6,27
8186,19968.6,17
8187,19971.07,20
8188,19975.54,6
8189,19980.29,47
8190,19981.49,115
8191,19985.94,18
8192,19987.71,47
8193,19988.09,3
8194,19988.84,20
8195,19996.68,74
8196,19999.12,73
8197,20003.69,68
8198,20011.81,23
8199,20012.34,6
8200,20014.22,11
8201,20014.55,191
8202,20029.74,14
8203,20038.98,46
8204,20050.83,9
8205,20052.35,5
8206,20054.11,66
8207,20062.56,8
8208,20066.56,60
8209,20067.05,78
8210,20067.29,118
8211,20067.59,9
8212,20067.97,4
8213,20069.55,13
8214,20072.61,14
8215,20075.5,1
8216,20076.77,20
8217,20081.72,2
8218,20085.12,29
8219,20086.23,37
8220,20089.26,15
8221,20089.38,19
8222,20093.62,2
8223,20102.15,107
8224,20105.16,44
8225,20113.72,9
8226,20113.76,146
8227,20114.48,6
8228,20116.23,44
8229,20120.93,59
8230,20127.51,16
8231,20129.24,46
8232,20130.05,16
8233,20136.25,7
8234,20137.25,11
8235,20139.97,26
8236,20143.51,5
8237,20143.64,16
8238,20144.0,65
8239,20147.69,4
8240,20148.49,4
8241,20150.7,5
8242,20151.71,2
8243,20157.1,68
8244,20158.13,104
8245,20161.15,59
8246,20164.99,18
8247,20168.45,16
8248,20171.87,74
8249,20172.45,72
8250,20176.77,70
8251,20178.37,67
8252,20181.0,59
8253,20181.39,35
8254,20185.14,21
8255,20188.47,29
8256,20193.99,13
8257,20199.17,7
8258,20203.61,10
8259,20205.0,19
8260,20209.26,5
8261,20219.9,10
8262,20227.93,18
8263,20228.66,7
8264,20228.88,3
8265,20229.64,40
8266,20229.92,38
8267,20237.61,5
8268,20243.33,1
8269,20246.16,121
8270,20250.57,14
8271,20255.82,14
8272,20257.74,9
8273,20258.55,8
8274,20264.46,91
8275,20264.56,69
8276,20265.28,6
8277,20272.38,159
8278,20277.47,14
8279,20281.21,7
8280,20284.1,7
8281,20293.37,13
8282,20297.19,3
8283,20297.63,1
8284,20299.79,4
8285,20299.94,64
8286,20300.46,33
8287,20301.13,5
8288,20302.19,47
8289,20305.19,141
8290,20306.2,23
8291,20310.73,3
8292,20314.04,21
8293,20321.09,5
8294,20322.65,4
8295,20324.37,16
8296,20327.12,10
8297,20329.71,3
8298,20331.33,8
8299,20332.43,14
8300,20334.07,7
8301,20334.11,106
8302,20337.9,6
8303,20339.7,43
8304,20341.77,1
8305,20364.17,22
8306,20365.86,16
8307,20366.95,7
8308,20380.05,112
8309,20381.58,8
8310,20381.7,5
8311,20382.42,107
8312,20384.12,3
8313,20384.19,22
8314,20390.56,142
8315,20392.29,3
8316,20395.87,13
8317,20399.06,154
8318,20399.31,4
8319,20400.63,46
8320,20411.2,12
8321,20411.35,12
8322,20413.09,27
8323,20421.93,3
8324,20427.73,83
8325,20429.13,5
8326,20433.89,19
8327,20436.42,10
8328,20436.95,28
8329,20438.28,55
8330,20439.92,20
8331,20441.66,14
8332,20444.71,3
8333,20445.82,9
8334,20448.94,82
8335,20449.75,6
8336,20450.92,8
8337,20453.63,15
8338,20454.01,62
8339,20455.42,6
8340,20455.46,3
8341,20461.17,19
8342,20461.32,7
8343,20461.97,32
8344,20466.03,2
8345,20467.25,8
8346,20468.72,44
8347,20471.96,30
8348,20472.35,62
8349,20475.87,3
8350,20476.07,23
8351,20476.1,38
8352,20476.42,20
8353,20476.7,55
8354,20483.51,15
8355,20484.57,3
8356,20486.98,72
8357,20487.33,13
8358,20488.35,7
8359,20489.34,128
8360,20491.43,3
8361,20497.92,3
8362,20499.71,4
8363,20501.47,5
8364,20502.78,5
8365,20504.09,29
8366,20504.1,5
8367,20512.89,7
8368,20526.16,12
8369,20528.96,56
8370,20533.59,13
8371,20539.3,4
8372,20539.82,6
8373,20539.99,39
8374,20540.3,2
8375,20540.76,1
8376,20542.34,33
8377,20543.74,11
8378,20544.03,55
8379,20544.29,7
8380,20547.93,100
8381,20548.54,3
8382,20554.18,9
8383,20558.11,39
8384,20558.74,59
8385,20560.89,14
8386,20563.23,23
8387,20563.52,70
8388,20563.96,8
8389,20566.23,36
8390,20567.08,1
8391,20568.17,7
8392,20569.38,203
8393,20571.32,19
8394,20572.88,2
8395,20573.69,8
8396,20578.32,22
8397,20578.73,12
8398,20580.2,8
8399,20590.43,3
8400,20592.97,3
8401,20594.16,2
8402,20596.57,15
8403,20597.38,16
8404,20599.43,98
8405,20599.77,4
8406,20605.29,29
8407,20605.76,50
8408,20608.9,80
8409,20609.19,3
8410,20609.74,26
8411,20610.09,73
8412,20611.61,2
8413,20613.63,56
8414,20617.46,41
8415,20617.51,4
8416,20621.44,6
8417,20624.78,6
8418,20626.3,60
8419,20626.81,62
8420,20626.95,12
8421,20630.09,20
8422,20630.88,54
8423,20636.72,72
8424,20638.85,11
8425,20639.38,19
8426,20649.94,16
8427,20651.89,15
8428,20661.59,24
8429,20662.08,65
8430,20662.55,1
8431,20662.61,14
8432,20662.72,39
8433,20664.12,7
8434,20671.63,9
8435,20671.72,77
8436,20672.44,107
8437,20674.21,20
8438,20674.64,2
8439,20675.22,49
8440,20676.93,2
8441,20677.41,3
8442,20677.93,110
8443,20678.94,134
8444,20680.58,65
8445,20682.44,8
8446,20682.48,66
8447,20684.41,104
8448,20685.72,65
8449,20686.68,24
8450,20687.78,45
8451,20692.65,42
8452,20707.16,3
8453,20707.64,78
8454,20711.29,103
8455,20713.0,35
8456,20714.49,21
8457,20720.85,4
8458,20722.16,51
8459,20723.51,52
8460,20726.03,64
8461,20729.15,72
8462,20729.83,105
8463,20735.01,15
8464,20749.19,14
8465,20753.25,7
8466,20755.42,24
8467,20756.42,10
8468,20759.61,71
8469,20774.26,14
8470,20776.26,3
8471,20777.2,19
8472,20779.17,9
8473,20779.79,25
8474,20788.81,2
8475,20788.82,7
8476,20797.12,54
8477,20798.38,3
8478,20799.22,7
8479,20799.45,9
8480,20805.26,17
8481,20808.17,49
8482,20810.72,10
8483,20812.87,19
8484,20815.46,7
8485,20819.5,34
8486,20822.13,69
8487,20822.69,141
8488,20837.42,14
8489,20837.5,19
8490,20842.15,39
8491,20845.49,5
8492,20845.72,12
8493,20845.87,64
8494,20848.87,12
8495,20849.91,10
8496,20850.07,6
8497,20853.79,46
8498,20857.18,7
8499,20858.18,15
8500,20860.09,16
8501,20863.85,1
8502,20867.16,12
8503,20869.38,17
8504,20874.74,8
8505,20876.21,1
8506,20877.7,8
8507,20883.34,5
8508,20885.7,58
8509,20899.45,21
8510,20903.11,10
8511,20904.19,22
8512,20905.92,3
8513,20908.03,15
8514,20908.82,76
8515,20909.22,7
8516,20910.27,1
8517,20912.37,49
8518,20913.52,4
8519,20915.43,1
8520,20921.29,4
8521,20921.8,11
8522,20923.73,56
8523,20928.96,7
8524,20930.49,3
